WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (171.7594877333 -43.9039067333),147475,3045302,38536,"81 Aitken Street, Ashburton",81,81,,Aitken Street,Ashburton,Ashburton District,Aitken Street,"81 Aitken Street, Ashburton",Ashburton,171.759487733,-43.9039067333
POINT (171.7609362 -43.9034371667),147487,1780823,41471,"85 Grey Street, Ashburton",85,85,,Grey Street,Ashburton,Ashburton District,Grey Street,"85 Grey Street, Ashburton",Ashburton,171.7609362,-43.9034371667
POINT (171.7632739167 -43.90389025),147495,3025591,36887,"8 Albert Street, Netherby, Ashburton",8,8,,Albert Street,Netherby,Ashburton District,Albert Street,"8 Albert Street, Netherby, Ashburton",Netherby,171.76327391700002,-43.90389025
POINT (171.7623768667 -43.8986577167),147497,1780730,38624,"8 Kerr Street, Netherby, Ashburton",8,8,,Kerr Street,Netherby,Ashburton District,Kerr Street,"8 Kerr Street, Netherby, Ashburton",Netherby,171.762376867,-43.8986577167
POINT (171.7589616167 -43.9059451167),147625,3064545,36657,"166 Chalmers Avenue, Hampstead, Ashburton",166,166,,Chalmers Avenue,Hampstead,Ashburton District,Chalmers Avenue,"166 Chalmers Avenue, Hampstead, Ashburton",Hampstead,171.758961617,-43.9059451167
POINT (171.7554582333 -43.9060360333),147733,3066714,30212,"290 Wills Street, Ashburton",290,290,,Wills Street,Ashburton,Ashburton District,Wills Street,"290 Wills Street, Ashburton",Ashburton,171.75545823299998,-43.9060360333
POINT (171.7569578167 -43.90822955),147848,1780758,33041,"45 Eton Street, Hampstead, Ashburton",45,45,,Eton Street,Hampstead,Ashburton District,Eton Street,"45 Eton Street, Hampstead, Ashburton",Hampstead,171.756957817,-43.90822955
POINT (171.7585107333 -43.9075524),147925,1780758,47270,"60 Eton Street, Hampstead, Ashburton",60,60,,Eton Street,Hampstead,Ashburton District,Eton Street,"60 Eton Street, Hampstead, Ashburton",Hampstead,171.75851073299998,-43.9075524
POINT (171.76026835 -43.9131014),147953,3024589,37271,"66 Wellington Street, Hampstead, Ashburton",66,66,,Wellington Street,Hampstead,Ashburton District,Wellington Street,"66 Wellington Street, Hampstead, Ashburton",Hampstead,171.76026835,-43.913101399999995
POINT (171.75540095 -43.9140819333),147991,3048244,34119,"72 Beach Road, Hampstead, Ashburton",72,72,,Beach Road,Hampstead,Ashburton District,Beach Road,"72 Beach Road, Hampstead, Ashburton",Hampstead,171.75540095,-43.9140819333
POINT (171.7674276167 -43.89684405),148327,1780805,54204,"31 Davis Crescent, Netherby, Ashburton",31,31,,Davis Crescent,Netherby,Ashburton District,Davis Crescent,"31 Davis Crescent, Netherby, Ashburton",Netherby,171.767427617,-43.89684405
POINT (171.7664292333 -43.9010328667),148346,3049568,33186,"38 Bridge Street, Netherby, Ashburton",38,38,,Bridge Street,Netherby,Ashburton District,Bridge Street,"38 Bridge Street, Netherby, Ashburton",Netherby,171.766429233,-43.9010328667
POINT (171.76616335 -43.8981031667),148463,1780805,54204,"8 Davis Crescent, Netherby, Ashburton",8,8,,Davis Crescent,Netherby,Ashburton District,Davis Crescent,"8 Davis Crescent, Netherby, Ashburton",Netherby,171.76616335,-43.898103166700004
POINT (171.76645995 -43.9083885167),148525,3020360,46677,"2 Adams Street, Hampstead, Ashburton",2,2,,Adams Street,Hampstead,Ashburton District,Adams Street,"2 Adams Street, Hampstead, Ashburton",Hampstead,171.76645995,-43.9083885167
POINT (171.7764988667 -43.8875109),148662,3038411,49410,"8 Glassworks Road, Netherby, Ashburton",8,8,,Glassworks Road,Netherby,Ashburton District,Glassworks Road,"8 Glassworks Road, Netherby, Ashburton",Netherby,171.77649886700002,-43.8875109
POINT (171.7785633667 -44.04287335),148726,1780998,47834,"87 Shepherds Road, Ashton",87,87,,Shepherds Road,Ashton,Ashburton District,Shepherds Road,"87 Shepherds Road, Ashton",Ashton,171.778563367,-44.04287335
POINT (171.79050795 -43.8994168),148791,1787284,54263,"20 Stamford Lane, Newland",20,20,,Stamford Lane,Newland,Ashburton District,Stamford Lane,"20 Stamford Lane, Newland",Newland,171.79050795,-43.8994168
POINT (171.8128094833 -43.9606741833),148949,3046764,31295,"675 Beach Road East, Elgin, Ashburton",675,675,,Beach Road East,Elgin,Ashburton District,Beach Road East,"675 Beach Road East, Elgin, Ashburton",Elgin,171.812809483,-43.9606741833
POINT (171.81181095 -44.00847025),148954,1780977,46624,"163 Gibsons Road, Wakanui",163,163,,Gibsons Road,Wakanui,Ashburton District,Gibsons Road,"163 Gibsons Road, Wakanui",Wakanui,171.81181095,-44.00847025
POINT (171.9118624667 -43.8660839),149213,3047108,54400,"721 Chertsey Road, Pendarves",721,721,,Chertsey Road,Pendarves,Ashburton District,Chertsey Road,"721 Chertsey Road, Pendarves",Pendarves,171.91186246700002,-43.8660839
POINT (171.93101015 -43.7413149167),149434,3028479,35474,"1248 Somerton Road, Hatfield",1248,1248,,Somerton Road,Hatfield,Ashburton District,Somerton Road,"1248 Somerton Road, Hatfield",Hatfield,171.93101015,-43.7413149167
POINT (171.94887845 -43.7719025833),149534,3070059,35651,"1053 Dromore Hatfield Road, Hatfield",1053,1053,,Dromore Hatfield Road,Hatfield,Ashburton District,Dromore Hatfield Road,"1053 Dromore Hatfield Road, Hatfield",Hatfield,171.94887845,-43.7719025833
POINT (172.0081701 -43.75024115),150051,3063153,33873,"79 Rakaia Barrhill Methven Road, Rakaia",79,79,,Rakaia Barrhill Methven Road,Rakaia,Ashburton District,Rakaia Barrhill Methven Road,"79 Rakaia Barrhill Methven Road, Rakaia",Rakaia,172.0081701,-43.75024115
POINT (172.0197758167 -43.7556728333),150395,1781092,34354,"35 Bowen Street, Rakaia",35,35,,Bowen Street,Rakaia,Ashburton District,Bowen Street,"35 Bowen Street, Rakaia",Rakaia,172.019775817,-43.7556728333
POINT (172.0198170333 -43.7560159833),150397,1781092,34354,"38 Bowen Street, Rakaia",38,38,,Bowen Street,Rakaia,Ashburton District,Bowen Street,"38 Bowen Street, Rakaia",Rakaia,172.01981703299998,-43.756015983299996
POINT (172.0240067 -43.7570228167),150420,1781092,41148,"87 Bowen Street, Rakaia",87,87,,Bowen Street,Rakaia,Ashburton District,Bowen Street,"87 Bowen Street, Rakaia",Rakaia,172.02400669999997,-43.7570228167
POINT (172.0241698667 -43.7596203667),150427,1780953,37196,"95 South Town Belt, Rakaia",95,95,,South Town Belt,Rakaia,Ashburton District,South Town Belt,"95 South Town Belt, Rakaia",Rakaia,172.024169867,-43.7596203667
POINT (172.018164 -43.9304143833),150444,3004771,50632,"1595 Chertsey Kyle Road, Pendarves",1595,1595,,Chertsey Kyle Road,Pendarves,Ashburton District,Chertsey Kyle Road,"1595 Chertsey Kyle Road, Pendarves",Pendarves,172.01816399999998,-43.9304143833
POINT (172.02630385 -43.7577544333),150599,1781092,49959,"111 Bowen Street, Rakaia",111,111,,Bowen Street,Rakaia,Ashburton District,Bowen Street,"111 Bowen Street, Rakaia",Rakaia,172.02630385,-43.7577544333
POINT (171.4206821833 -43.8196523667),292527,1781189,43064,"22 Mayfield Klondyke Road, Mayfield",22,22,,Mayfield Klondyke Road,Mayfield,Ashburton District,Mayfield Klondyke Road,"22 Mayfield Klondyke Road, Mayfield",Mayfield,171.420682183,-43.8196523667
POINT (171.8200092833 -43.87231665),292624,3004613,45156,"53 Fairfield Road, Fairton",53,53,,Fairfield Road,Fairton,Ashburton District,Fairfield Road,"53 Fairfield Road, Fairton",Fairton,171.820009283,-43.87231665
POINT (171.8223448 -43.8703838167),292663,1781143,33187,"36 Garforth Street, Fairton",36,36,,Garforth Street,Fairton,Ashburton District,Garforth Street,"36 Garforth Street, Fairton",Fairton,171.8223448,-43.8703838167
POINT (171.7881739333 -43.9000210667),416415,1839075,299240,"22 McGrath Road, Elgin, Ashburton",22,22,,McGrath Road,Elgin,Ashburton District,McGrath Road,"22 McGrath Road, Elgin, Ashburton",Elgin,171.788173933,-43.9000210667
POINT (171.56469065 -43.6018866833),641956,1781007,42877,"736 Pudding Hill Road, Methven",736,736,,Pudding Hill Road,Methven,Ashburton District,Pudding Hill Road,"736 Pudding Hill Road, Methven",Methven,171.56469065,-43.6018866833
POINT (171.7314012833 -43.88124385),860338,3035672,56187,"17 Methven Highway, Allenton, Ashburton",17,17,,Methven Highway,Allenton,Ashburton District,Methven Highway,"17 Methven Highway, Allenton, Ashburton",Allenton,171.731401283,-43.88124385
POINT (171.6395686667 -43.6273747667),900747,1780898,37258,"5 Carr Street, Methven",5,5,,Carr Street,Methven,Ashburton District,Carr Street,"5 Carr Street, Methven",Methven,171.63956866700002,-43.6273747667
POINT (171.7407883 -43.8844003833),1038551,1816034,312988,"2 Bennett Place, Allenton, Ashburton",2,2,,Bennett Place,Allenton,Ashburton District,Bennett Place,"2 Bennett Place, Allenton, Ashburton",Allenton,171.74078830000002,-43.8844003833
POINT (171.7422984167 -43.8987482667),144456,3053968,38851,"32 Havelock Street, Ashburton",32,32,,Havelock Street,Ashburton,Ashburton District,Havelock Street,"32 Havelock Street, Ashburton",Ashburton,171.742298417,-43.898748266700004
POINT (171.6993619667 -43.9006346833),1298591,3065152,54824,"222 Tinwald Westerfield Mayfield Road, Tinwald, Ashburton",222,222,,Tinwald Westerfield Mayfield Road,Tinwald,Ashburton District,Tinwald Westerfield Mayfield Road,"222 Tinwald Westerfield Mayfield Road, Tinwald, Ashburton",Tinwald,171.69936196700002,-43.9006346833
POINT (171.3351570833 -43.9669046833),1298595,1781046,40663,"1021 Trevors Road, Carew",1021,1021,,Trevors Road,Carew,Ashburton District,Trevors Road,"1021 Trevors Road, Carew",Carew,171.33515708299998,-43.9669046833
POINT (171.57439885 -43.6655886833),1319069,1787809,56386,"784 Ashburton River Road, Methven",784,784,,Ashburton River Road,Methven,Ashburton District,Ashburton River Road,"784 Ashburton River Road, Methven",Methven,171.57439885,-43.6655886833
POINT (171.6468496667 -43.6289232667),1328678,1786327,38228,"7A Spaxton Street, Methven",7A,7,,Spaxton Street,Methven,Ashburton District,Spaxton Street,"7A Spaxton Street, Methven",Methven,171.646849667,-43.6289232667
POINT (171.56638935 -44.0044635833),1332495,3023876,56063,"157 Peters Street, Hinds",157,157,,Peters Street,Hinds,Ashburton District,Peters Street,"157 Peters Street, Hinds",Hinds,171.56638935,-44.0044635833
POINT (171.96124665 -43.7601509333),1367059,3032851,33451,"322 Hatfield Overdale Road, Hatfield",322,322,,Hatfield Overdale Road,Hatfield,Ashburton District,Hatfield Overdale Road,"322 Hatfield Overdale Road, Hatfield",Hatfield,171.96124665,-43.7601509333
POINT (171.7398377667 -43.88515225),1468298,3033016,314994,"1 Woolstore Mews, Allenton, Ashburton",1,1,,Woolstore Mews,Allenton,Ashburton District,Woolstore Mews,"1 Woolstore Mews, Allenton, Ashburton",Allenton,171.739837767,-43.88515225
POINT (171.7847128167 -43.8902383833),1472068,1781200,32266,"28 Taits Road, Newland",28,28,,Taits Road,Newland,Ashburton District,Taits Road,"28 Taits Road, Newland",Newland,171.784712817,-43.8902383833
POINT (171.4130785 -43.7086788667),1472088,1781043,383182,"1032 Tramway Road, Mount Somers",1032,1032,,Tramway Road,Mount Somers,Ashburton District,Tramway Road,"1032 Tramway Road, Mount Somers",Mount Somers,171.41307849999998,-43.7086788667
POINT (172.01737205 -43.7521001833),1472283,1780886,41000,"54 West Town Belt, Rakaia",54,54,,West Town Belt,Rakaia,Ashburton District,West Town Belt,"54 West Town Belt, Rakaia",Rakaia,172.01737205,-43.7521001833
POINT (171.7519137667 -43.8800107),1589645,1780780,49589,"167 Allens Road, Allenton, Ashburton",167,167,,Allens Road,Allenton,Ashburton District,Allens Road,"167 Allens Road, Allenton, Ashburton",Allenton,171.75191376700002,-43.8800107
POINT (171.7753565 -43.7310827167),1605889,3050364,43655,"1467 Line Road, Lauriston",1467,1467,,Line Road,Lauriston,Ashburton District,Line Road,"1467 Line Road, Lauriston",Lauriston,171.7753565,-43.7310827167
POINT (171.74198505 -43.90363175),1609751,3056903,41658,"3A Kermode Street, Ashburton",3A,3,,Kermode Street,Ashburton,Ashburton District,Kermode Street,"3A Kermode Street, Ashburton",Ashburton,171.74198505,-43.90363175
POINT (171.7687118 -43.9054106),1614522,1840775,350956,"27 Geoff Geering Drive, Netherby, Ashburton",27,27,,Geoff Geering Drive,Netherby,Ashburton District,Geoff Geering Drive,"27 Geoff Geering Drive, Netherby, Ashburton",Netherby,171.7687118,-43.9054106
POINT (171.7330105833 -43.8840914333),1622596,3045702,54822,"239 Alford Forest Road, Allenton, Ashburton",239,239,,Alford Forest Road,Allenton,Ashburton District,Alford Forest Road,"239 Alford Forest Road, Allenton, Ashburton",Allenton,171.73301058299998,-43.8840914333
POINT (171.6842303667 -43.9503602833),1626021,3048707,49493,"128 Longbeach Road, Willowby",128,128,,Longbeach Road,Willowby,Ashburton District,Longbeach Road,"128 Longbeach Road, Willowby",Willowby,171.684230367,-43.9503602833
POINT (171.64393725 -43.62966955),1627405,1781087,32132,"31B Allen Street, Methven",31B,31,,Allen Street,Methven,Ashburton District,Allen Street,"31B Allen Street, Methven",Methven,171.64393725,-43.62966955
POINT (171.7702186333 -43.8994911),1640917,1840719,342646,"8 Orchard Grove, Netherby, Ashburton",8,8,,Orchard Grove,Netherby,Ashburton District,Orchard Grove,"8 Orchard Grove, Netherby, Ashburton",Netherby,171.77021863299998,-43.8994911
POINT (171.5664908833 -44.0046163667),1653590,1780903,40188,"11 Cracroft Street, Hinds",11,11,,Cracroft Street,Hinds,Ashburton District,Cracroft Street,"11 Cracroft Street, Hinds",Hinds,171.566490883,-44.0046163667
POINT (171.6498597167 -43.9572987833),1666951,3005551,41044,"598 Hendersons Road, Winslow",598,598,,Hendersons Road,Winslow,Ashburton District,Hendersons Road,"598 Hendersons Road, Winslow",Winslow,171.649859717,-43.9572987833
POINT (171.74921705 -44.0009175667),1670561,3005429,342210,"999B Grahams Road, Huntingdon",999B,999,,Grahams Road,Huntingdon,Ashburton District,Grahams Road,"999B Grahams Road, Huntingdon",Huntingdon,171.74921705,-44.000917566700004
POINT (171.7277602333 -43.9168046667),1688055,1780688,30286,"50 McMurdo Street, Tinwald, Ashburton",50,50,,McMurdo Street,Tinwald,Ashburton District,McMurdo Street,"50 McMurdo Street, Tinwald, Ashburton",Tinwald,171.727760233,-43.9168046667
POINT (171.74381895 -43.8975268667),1696834,3015368,45627,"37 Cameron Street, Ashburton",37,37,,Cameron Street,Ashburton,Ashburton District,Cameron Street,"37 Cameron Street, Ashburton",Ashburton,171.74381895,-43.8975268667
POINT (171.7479030833 -43.9004970167),1697073,3036714,34052,"91 Park Street, Ashburton",91,91,,Park Street,Ashburton,Ashburton District,Park Street,"91 Park Street, Ashburton",Ashburton,171.74790308299998,-43.9004970167
POINT (171.7124511333 -43.92523885),1697242,1780707,52088,"2 Hassal Street, Tinwald, Ashburton",2,2,,Hassal Street,Tinwald,Ashburton District,Hassal Street,"2 Hassal Street, Tinwald, Ashburton",Tinwald,171.712451133,-43.92523885
POINT (171.7478803833 -43.90803115),1697464,3054322,38172,"258A Moore Street, Ashburton",258A,258,,Moore Street,Ashburton,Ashburton District,Moore Street,"258A Moore Street, Ashburton",Ashburton,171.747880383,-43.90803115
POINT (171.6659296667 -43.9620006167),1719367,3046601,45278,"108 Winslow Willowby Road, Willowby",108,108,,Winslow Willowby Road,Willowby,Ashburton District,Winslow Willowby Road,"108 Winslow Willowby Road, Willowby",Willowby,171.665929667,-43.9620006167
POINT (171.7018238 -43.9715136667),1742353,3070456,47550,"655 Boundary Road, Willowby",655,655,,Boundary Road,Willowby,Ashburton District,Boundary Road,"655 Boundary Road, Willowby",Willowby,171.7018238,-43.9715136667
POINT (171.5933092333 -44.0461712167),1745483,3053250,45468,"526 Isleworth Road, Hinds",526,526,,Isleworth Road,Hinds,Ashburton District,Isleworth Road,"526 Isleworth Road, Hinds",Hinds,171.59330923299999,-44.0461712167
POINT (171.5630603833 -43.9247662667),1855709,3055749,56005,"1208 Maronan Road, Maronan",1208,1208,,Maronan Road,Maronan,Ashburton District,Maronan Road,"1208 Maronan Road, Maronan",Maronan,171.563060383,-43.924766266700004
POINT (171.7526548167 -43.9578850667),1953125,3036780,378448,"13 Murneys Lane, Huntingdon",13,13,,Murneys Lane,Huntingdon,Ashburton District,Murneys Lane,"13 Murneys Lane, Huntingdon",Huntingdon,171.752654817,-43.9578850667
POINT (171.7527306333 -43.91333695),1955753,1780692,284345,"2 McKee Place, Hampstead, Ashburton",2,2,,McKee Place,Hampstead,Ashburton District,McKee Place,"2 McKee Place, Hampstead, Ashburton",Hampstead,171.752730633,-43.91333695
POINT (171.3981027 -43.7039753167),139634,1781020,29355,"93 Hoods Road, Mount Somers",93,93,,Hoods Road,Mount Somers,Ashburton District,Hoods Road,"93 Hoods Road, Mount Somers",Mount Somers,171.39810269999998,-43.7039753167
POINT (171.4412554333 -43.9808936),139843,3018669,47150,"734 Maronan Ealing Road, Lismore",734,734,,Maronan Ealing Road,Lismore,Ashburton District,Maronan Ealing Road,"734 Maronan Ealing Road, Lismore",Lismore,171.44125543299998,-43.9808936
POINT (171.49263995 -44.0376068333),139983,1786345,31552,"490 Old Main South Road, Ealing",490,490,,Old Main South Road,Ealing,Ashburton District,Old Main South Road,"490 Old Main South Road, Ealing",Ealing,171.49263995,-44.037606833299996
POINT (171.53524085 -43.8588373833),140142,1780892,34691,"179 Westerfield School Road, Westerfield",179,179,,Westerfield School Road,Westerfield,Ashburton District,Westerfield School Road,"179 Westerfield School Road, Westerfield",Westerfield,171.53524085,-43.8588373833
POINT (171.6401391 -43.6284834333),140530,1780884,35497,"11 Patton Street, Methven",11,11,,Patton Street,Methven,Ashburton District,Patton Street,"11 Patton Street, Methven",Methven,171.64013909999997,-43.6284834333
POINT (171.6392612833 -43.63346165),140602,1780992,45621,"1 Shearer Place, Methven",1,1,,Shearer Place,Methven,Ashburton District,Shearer Place,"1 Shearer Place, Methven",Methven,171.639261283,-43.63346165
POINT (171.6352769667 -43.6333836667),140710,1781029,54407,"36 Hobbs Road, Methven",36,36,,Hobbs Road,Methven,Ashburton District,Hobbs Road,"36 Hobbs Road, Methven",Methven,171.635276967,-43.6333836667
POINT (171.64151415 -43.6269718667),140726,1781038,50253,"3 Farquhar Place, Methven",3,3,,Farquhar Place,Methven,Ashburton District,Farquhar Place,"3 Farquhar Place, Methven",Methven,171.64151415,-43.6269718667
POINT (171.6414587667 -43.6299341667),140783,1780851,50158,"54 Lampard Street, Methven",54,54,,Lampard Street,Methven,Ashburton District,Lampard Street,"54 Lampard Street, Methven",Methven,171.64145876700002,-43.629934166700004
POINT (171.6425315833 -43.7317378),140971,3035672,53804,"2006 Methven Highway, Lauriston",2006,2006,,Methven Highway,Lauriston,Ashburton District,Methven Highway,"2006 Methven Highway, Lauriston",Lauriston,171.642531583,-43.7317378
POINT (171.6460982667 -43.6286559),141044,1786327,38228,"15 Spaxton Street, Methven",15,15,,Spaxton Street,Methven,Ashburton District,Spaxton Street,"15 Spaxton Street, Methven",Methven,171.646098267,-43.6286559
POINT (171.6489901333 -43.6284937667),141119,1780861,380152,"29 Lochhead Crescent, Methven",29,29,,Lochhead Crescent,Methven,Ashburton District,Lochhead Crescent,"29 Lochhead Crescent, Methven",Methven,171.64899013299998,-43.628493766700004
POINT (171.6840529833 -43.9583597833),141410,3048707,49493,"217 Longbeach Road, Willowby",217,217,,Longbeach Road,Willowby,Ashburton District,Longbeach Road,"217 Longbeach Road, Willowby",Willowby,171.684052983,-43.9583597833
POINT (171.6807073167 -44.0192307833),141443,3048707,42699,"902 Longbeach Road, Eiffelton",902,902,,Longbeach Road,Eiffelton,Ashburton District,Longbeach Road,"902 Longbeach Road, Eiffelton",Eiffelton,171.680707317,-44.019230783299996
POINT (171.70471135 -43.9606596833),141561,3047720,33108,"394 Fords Road, Willowby",394,394,,Fords Road,Willowby,Ashburton District,Fords Road,"394 Fords Road, Willowby",Willowby,171.70471135,-43.9606596833
POINT (171.7225107333 -43.9203249833),141910,1780688,36047,"103 McMurdo Street, Tinwald, Ashburton",103,103,,McMurdo Street,Tinwald,Ashburton District,McMurdo Street,"103 McMurdo Street, Tinwald, Ashburton",Tinwald,171.72251073299998,-43.9203249833
POINT (171.7222381333 -43.9218494),141946,1786291,34848,"113 Thomson Street, Tinwald, Ashburton",113,113,,Thomson Street,Tinwald,Ashburton District,Thomson Street,"113 Thomson Street, Tinwald, Ashburton",Tinwald,171.722238133,-43.9218494
POINT (171.7191486 -43.9248900333),142083,1787358,49315,"147 Harland Street, Tinwald, Ashburton",147,147,,Harland Street,Tinwald,Ashburton District,Harland Street,"147 Harland Street, Tinwald, Ashburton",Tinwald,171.7191486,-43.9248900333
POINT (171.7165236667 -43.9189317667),142327,1780733,48411,"8 Anne Street, Tinwald, Ashburton",8,8,,Anne Street,Tinwald,Ashburton District,Anne Street,"8 Anne Street, Tinwald, Ashburton",Tinwald,171.71652366700002,-43.9189317667
