,id,address,boolean
15145,15146,"33 North Street, Timaru ",Request time out
15148,15149,"16 Flinders Street, Kensington, Timaru ",Request time out
15157,15158,"25 Davie Street, Temuka ",Request time out
15160,15161,"60 Hayhurst Street North, Temuka ",Request time out
15161,15162,"12 Maude Street, Temuka ",Request time out
15162,15163,"20 Guise Street, Temuka ",Request time out
15202,15203,"55 Hornbrook Street, Temuka ",Request time out
15206,15207,"55 Kerrytown Road, Kerrytown ",Request time out
15216,15217,"180 Milford Lagoon Road, Milford ",Request time out
15249,15250,"8 Totara Place, Highfield, Timaru ",Request time out
15257,15258,"233 Otipua Road, Highfield, Timaru ",Request time out
15261,15262,"37 Hill View Crescent, Highfield, Timaru ",Request time out
15267,15268,"19 Hartley Crescent, Marchwiel, Timaru ",Request time out
15278,15279,"15 St George Street, Watlington, Timaru ",Request time out
15279,15280,"18 Coonoor Road, Watlington, Timaru ",Request time out
15283,15284,"36 Wilson Street, Geraldine ",Request time out
15288,15289,"35A Cook Street, Oceanview, Timaru ",Request time out
15296,15297,"4 Roslyn Terrace, West End, Timaru ",Request time out
15297,15298,"115 Church Street, Seaview, Timaru ",Request time out
15299,15300,"18 Brunswick Street, Seaview, Timaru ",Request time out
15303,15304,"23 Otipua Road, Kensington, Timaru ",Request time out
15305,15306,"31 Market Street, Watlington, Timaru ",Request time out
15314,15315,"27 Queen Street, Parkside, Timaru ",Request time out
15318,15319,"42 High Street, Parkside, Timaru ",Request time out
15320,15321,"41 St Leonards Road, Temuka ",Request time out
15321,15322,"11 Maddren Street, Winchester ",Request time out
15322,15323,"20 Neal Street, Temuka ",Request time out
15323,15324,"10 Hamilton Street, Temuka ",Request time out
15340,15341,"16 Coulter Place, Geraldine ",Request time out
15354,15355,"2/132 North Street, Seaview, Timaru ",Request time out
15360,15361,"20 Harris Street, Pleasant Point ",Request time out
15365,15366,"335A Church Street, West End, Timaru ",Request time out
15367,15368,"11A Marchwiel Street, Marchwiel, Timaru ",Request time out
15383,15384,"223 White Road, Milford ",Request time out
15388,15389,"38 Lazarette Loop, Gleniti, Timaru ",Request time out
15389,15390,"11 Brenda Street, Kensington, Timaru ",Request time out
15394,15395,"15 Harris Street, Pleasant Point ",Request time out
15395,15396,"27 Harris Street, Pleasant Point ",Request time out
15407,15408,"64 Mountain View Road, Glenwood, Timaru ",Request time out
15419,15420,"65 Pages Road, Marchwiel, Timaru ",Request time out
15420,15421,"19 Broadway Avenue, Highfield, Timaru ",Request time out
15427,15428,"45 Kalaugher Road, Geraldine Downs ",Request time out
15437,15438,"50 Douglas Street, Highfield, Timaru ",Request time out
15443,15444,"9 Barker Street, Geraldine ",Request time out
15446,15447,"43 Cox Street, Geraldine ",Request time out
15449,15450,"117 Hilton Highway, Washdyke, Timaru ",Request time out
15457,15458,"16 White Street, Waimataitai, Timaru ",Request time out
15465,15466,"21 Maple Crescent, Watlington, Timaru ",Request time out
15470,15471,"20 Market Street, Watlington, Timaru ",Request time out
15472,15473,"16 Connolly Street, Geraldine ",Request time out
15473,15474,"55 Main North Road, Geraldine ",Request time out
15474,15475,"38 Campbell Street, Geraldine ",Request time out
