WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (171.130168 -44.668725),949344,1782268,32890,"18 Lower Hook Road, Makikihi",18,18,,Lower Hook Road,Makikihi,Waimate District,Lower Hook Road,"18 Lower Hook Road, Makikihi",Makikihi,171.130168,-44.668725
POINT (171.082209 -44.523744),949495,3024487,52285,"95 Church Hill Road, Otaio",95,95,,Church Hill Road,Otaio,Waimate District,Church Hill Road,"95 Church Hill Road, Otaio",Otaio,171.082209,-44.523744
POINT (171.1870949667 -44.5023215333),949558,1783566,45719,"48 Webb Road, Saint Andrews",48,48,,Webb Road,Saint Andrews,Waimate District,Webb Road,"48 Webb Road, Saint Andrews",Saint Andrews,171.187094967,-44.5023215333
POINT (171.1425298333 -44.9026040833),950315,1783592,282302,"447 Carrolls Road, Glenavy",447,447,,Carrolls Road,Glenavy,Waimate District,Carrolls Road,"447 Carrolls Road, Glenavy",Glenavy,171.142529833,-44.9026040833
POINT (171.0784798667 -44.906697),951015,1786562,40876,"190 Glenavy Tawai Road, Glenavy",190,190,,Glenavy Tawai Road,Glenavy,Waimate District,Glenavy Tawai Road,"190 Glenavy Tawai Road, Glenavy",Glenavy,171.078479867,-44.906696999999994
POINT (170.572829 -44.59695),951030,1786570,52166,"504 Homestead Road, Hakataramea Valley",504,504,,Homestead Road,Hakataramea Valley,Waimate District,Homestead Road,"504 Homestead Road, Hakataramea Valley",Hakataramea Valley,170.572829,-44.59695
POINT (171.124454 -44.854956),951046,1782290,39601,"372 McLeays Road, Morven",372,372,,McLeays Road,Morven,Waimate District,McLeays Road,"372 McLeays Road, Morven",Morven,171.12445400000001,-44.854956
POINT (171.1337219667 -44.823535),951088,1783506,30569,"43 Ryans Road, Morven",43,43,,Ryans Road,Morven,Waimate District,Ryans Road,"43 Ryans Road, Morven",Morven,171.133721967,-44.823535
POINT (171.12892 -44.856024),951120,1782290,39601,"376 McLeays Road, Morven",376,376,,McLeays Road,Morven,Waimate District,McLeays Road,"376 McLeays Road, Morven",Morven,171.12892,-44.856024
POINT (171.0347093833 -44.7279866333),1529721,1782124,39980,"31 Edinburgh Street, Waimate",31,31,,Edinburgh Street,Waimate,Waimate District,Edinburgh Street,"31 Edinburgh Street, Waimate",Waimate,171.034709383,-44.7279866333
POINT (171.01316505 -44.7269012167),1570596,1787271,52880,"275 Mill Road, Waimate",275,275,,Mill Road,Waimate,Waimate District,Mill Road,"275 Mill Road, Waimate",Waimate,171.01316505,-44.7269012167
POINT (171.02034885 -44.8935682167),1576973,3014247,38585,"63 Tawai Ikawai Road, Glenavy",63,63,,Tawai Ikawai Road,Glenavy,Waimate District,Tawai Ikawai Road,"63 Tawai Ikawai Road, Glenavy",Glenavy,171.02034885,-44.893568216700004
POINT (171.1018789833 -44.9173337),1608757,1841057,349887,"1 Bignell Lane, Glenavy",1,1,,Bignell Lane,Glenavy,Waimate District,Bignell Lane,"1 Bignell Lane, Glenavy",Glenavy,171.101878983,-44.91733370000001
POINT (171.1457601167 -44.60174865),1633016,1782202,381451,"15 Grange Road, Otaio",15,15,,Grange Road,Otaio,Waimate District,Grange Road,"15 Grange Road, Otaio",Otaio,171.145760117,-44.60174865
POINT (170.4822685 -44.7253112667),120340,3060426,36566,"8 Hakataramea Valley Road, Hakataramea, Kurow",8,8,,Hakataramea Valley Road,Hakataramea,Waimate District,Hakataramea Valley Road,"8 Hakataramea Valley Road, Hakataramea, Kurow",Hakataramea,170.4822685,-44.725311266700004
POINT (171.0336625333 -44.7325440667),121064,1786550,47618,"6 Balmoral Street, Waimate",6,6,,Balmoral Street,Waimate,Waimate District,Balmoral Street,"6 Balmoral Street, Waimate",Waimate,171.03366253299998,-44.7325440667
POINT (171.0371986333 -44.7306624),121383,1782128,36977,"2 Mary Street, Waimate",2,2,,Mary Street,Waimate,Waimate District,Mary Street,"2 Mary Street, Waimate",Waimate,171.037198633,-44.7306624
POINT (171.03821915 -44.7317324333),121431,1782350,38539,"36 Belt Street, Waimate",36,36,,Belt Street,Waimate,Waimate District,Belt Street,"36 Belt Street, Waimate",Waimate,171.03821915,-44.731732433299996
POINT (171.0399583833 -44.73582915),121689,1787271,45604,"14 Mill Road, Waimate",14,14,,Mill Road,Waimate,Waimate District,Mill Road,"14 Mill Road, Waimate",Waimate,171.039958383,-44.73582915
POINT (171.0358837167 -44.7371606333),121736,3061045,320695,"19 Point Bush Road, Waimate",19,19,,Point Bush Road,Waimate,Waimate District,Point Bush Road,"19 Point Bush Road, Waimate",Waimate,171.03588371700002,-44.7371606333
POINT (171.0379428 -44.7352675167),121771,1787271,52011,"26 Mill Road, Waimate",26,26,,Mill Road,Waimate,Waimate District,Mill Road,"26 Mill Road, Waimate",Waimate,171.0379428,-44.7352675167
POINT (171.03575965 -44.73561255),121831,1783517,35343,"5 Smith Street, Waimate",5,5,,Smith Street,Waimate,Waimate District,Smith Street,"5 Smith Street, Waimate",Waimate,171.03575965,-44.73561255
POINT (171.0486817333 -44.7341831167),121961,1787408,53037,"11 John Street, Waimate",11,11,,John Street,Waimate,Waimate District,John Street,"11 John Street, Waimate",Waimate,171.048681733,-44.7341831167
POINT (171.0481417833 -44.73086215),122067,1782261,48777,"19 Leonard Street, Waimate",19,19,,Leonard Street,Waimate,Waimate District,Leonard Street,"19 Leonard Street, Waimate",Waimate,171.048141783,-44.73086215
POINT (171.0530411667 -44.72963),122082,1782132,52569,"1 Oxford Street, Waimate",1,1,,Oxford Street,Waimate,Waimate District,Oxford Street,"1 Oxford Street, Waimate",Waimate,171.053041167,-44.72963
POINT (171.0508921167 -44.7304376667),122149,3068003,54161,"2 Timaru Road, Waimate",2,2,,Timaru Road,Waimate,Waimate District,Timaru Road,"2 Timaru Road, Waimate",Waimate,171.05089211700002,-44.7304376667
POINT (171.0543543 -44.7363328667),122467,1782127,32357,"46 High Street, Waimate",46,46,,High Street,Waimate,Waimate District,High Street,"46 High Street, Waimate",Waimate,171.0543543,-44.7363328667
POINT (171.0553493833 -44.7287691),122538,1782136,47970,"1 Regent Street, Waimate",1,1,,Regent Street,Waimate,Waimate District,Regent Street,"1 Regent Street, Waimate",Waimate,171.055349383,-44.7287691
POINT (171.05857175 -44.7277100333),122559,3068003,43469,"60 Timaru Road, Waimate",60,60,,Timaru Road,Waimate,Waimate District,Timaru Road,"60 Timaru Road, Waimate",Waimate,171.05857175,-44.7277100333
POINT (171.0554204 -44.7374346833),122593,1782127,54206,"25 High Street, Waimate",25,25,,High Street,Waimate,Waimate District,High Street,"25 High Street, Waimate",Waimate,171.0554204,-44.7374346833
POINT (171.1029548333 -44.9142015),122715,1782338,33555,"4 Parker Street, Glenavy",4,4,,Parker Street,Glenavy,Waimate District,Parker Street,"4 Parker Street, Glenavy",Glenavy,171.10295483299998,-44.914201500000004
POINT (171.1891792333 -44.5301298667),124251,1786795,40253,"13 Thackeray Street, Saint Andrews",13,13,,Thackeray Street,Saint Andrews,Waimate District,Thackeray Street,"13 Thackeray Street, Saint Andrews",Saint Andrews,171.189179233,-44.5301298667
POINT (171.0513578667 -44.7333112333),1432439,1782255,32494,"13A Kennedy Crescent, Waimate",13A,13,,Kennedy Crescent,Waimate,Waimate District,Kennedy Crescent,"13A Kennedy Crescent, Waimate",Waimate,171.051357867,-44.7333112333
POINT (171.0865121833 -44.8118971833),1845888,3052729,42329,"3720 Waimate Highway, Morven",3720,3720,,Waimate Highway,Morven,Waimate District,Waimate Highway,"3720 Waimate Highway, Morven",Morven,171.086512183,-44.8118971833
POINT (170.9949330167 -44.66584315),1845858,3062453,49845,"220 Upper Hook Road, Hunter",220,220,,Upper Hook Road,Hunter,Waimate District,Upper Hook Road,"220 Upper Hook Road, Hunter",Hunter,170.994933017,-44.66584315
POINT (170.68729 -44.512239),947585,1782294,53639,"53 Menzies Road, Hakataramea Valley",53,53,,Menzies Road,Hakataramea Valley,Waimate District,Menzies Road,"53 Menzies Road, Hakataramea Valley",Hakataramea Valley,170.68729,-44.512239
POINT (170.685788 -44.507657),947591,1838798,55759,"2 Moorland Settlement Road, Hakataramea Valley",2,2,,Moorland Settlement Road,Hakataramea Valley,Waimate District,Moorland Settlement Road,"2 Moorland Settlement Road, Hakataramea Valley",Hakataramea Valley,170.685788,-44.507657
POINT (170.97276875 -44.78114965),947657,3041498,34279,"749 Hakataramea Highway, Waimate",749,749,,Hakataramea Highway,Waimate,Waimate District,Hakataramea Highway,"749 Hakataramea Highway, Waimate",Waimate,170.97276875,-44.78114965
POINT (170.9597497333 -44.7845914),947661,3041498,283552,"860 Hakataramea Highway, Waimate",860,860,,Hakataramea Highway,Waimate,Waimate District,Hakataramea Highway,"860 Hakataramea Highway, Waimate",Waimate,170.959749733,-44.7845914
POINT (170.872026 -44.765778),947803,1786799,52264,"205 Bridge Road, Waihao Downs",205,205,,Bridge Road,Waihao Downs,Waimate District,Bridge Road,"205 Bridge Road, Waihao Downs",Waihao Downs,170.872026,-44.765778000000005
POINT (171.029817 -44.894998),947859,1786562,35831,"614 Glenavy Tawai Road, Glenavy",614,614,,Glenavy Tawai Road,Glenavy,Waimate District,Glenavy Tawai Road,"614 Glenavy Tawai Road, Glenavy",Glenavy,171.02981699999998,-44.894998
POINT (170.956141 -44.87208),947889,3066623,320747,"503 Ikawai Middle Road, Ikawai",503,503,,Ikawai Middle Road,Ikawai,Waimate District,Ikawai Middle Road,"503 Ikawai Middle Road, Ikawai",Ikawai,170.956141,-44.87208
POINT (171.070094 -44.790078),947932,1782209,321041,"271 Gum Tree Flat Road, Ikawai",271,271,,Gum Tree Flat Road,Ikawai,Waimate District,Gum Tree Flat Road,"271 Gum Tree Flat Road, Ikawai",Ikawai,171.07009399999998,-44.790078
POINT (171.10117 -44.911525),947965,1782338,40780,"53 Parker Street, Glenavy",53,53,,Parker Street,Glenavy,Waimate District,Parker Street,"53 Parker Street, Glenavy",Glenavy,171.10117,-44.911525
POINT (171.136249 -44.739484),948070,1782217,55013,"322 Hannaton Road, Waimate",322,322,,Hannaton Road,Waimate,Waimate District,Hannaton Road,"322 Hannaton Road, Waimate",Waimate,171.136249,-44.739484000000004
POINT (171.1242770833 -44.7559186),948073,1782214,33883,"120 Half Chain Road, Waimate",120,120,,Half Chain Road,Waimate,Waimate District,Half Chain Road,"120 Half Chain Road, Waimate",Waimate,171.12427708299998,-44.7559186
POINT (171.010992 -44.697997),949306,3046302,54686,"45 Gunns Road, Waimate",45,45,,Gunns Road,Waimate,Waimate District,Gunns Road,"45 Gunns Road, Waimate",Waimate,171.010992,-44.697996999999994
POINT (171.1273211333 -44.4900278),949627,3010665,44194,"245 Pleasant Valley Road, Saint Andrews",245,245,,Pleasant Valley Road,Saint Andrews,Waimate District,Pleasant Valley Road,"245 Pleasant Valley Road, Saint Andrews",Saint Andrews,171.12732113299998,-44.4900278
POINT (170.4607516333 -44.6848532667),951026,1782221,46947,"338 Hayes Road, Hakataramea, Kurow",338,338,,Hayes Road,Hakataramea,Waimate District,Hayes Road,"338 Hayes Road, Hakataramea, Kurow",Hakataramea,170.460751633,-44.6848532667
POINT (170.85907875 -44.7252231833),1606552,1782259,42530,"433 Kowhatu Road, Waihaorunga",433,433,,Kowhatu Road,Waihaorunga,Waimate District,Kowhatu Road,"433 Kowhatu Road, Waihaorunga",Waihaorunga,170.85907875,-44.7252231833
POINT (171.0407705333 -44.7296753),121167,1782350,37828,"12 Belt Street, Waimate",12,12,,Belt Street,Waimate,Waimate District,Belt Street,"12 Belt Street, Waimate",Waimate,171.040770533,-44.7296753
POINT (171.0442074 -44.7270568667),121351,1782284,54163,"25 Maude Street, Waimate",25,25,,Maude Street,Waimate,Waimate District,Maude Street,"25 Maude Street, Waimate",Waimate,171.0442074,-44.7270568667
POINT (171.0356233333 -44.7252462833),121611,1786573,35255,"7 King Street, Waimate",7,7,,King Street,Waimate,Waimate District,King Street,"7 King Street, Waimate",Waimate,171.035623333,-44.7252462833
POINT (171.0419718167 -44.7366857),121782,1787271,40604,"2 Mill Road, Waimate",2,2,,Mill Road,Waimate,Waimate District,Mill Road,"2 Mill Road, Waimate",Waimate,171.04197181700002,-44.7366857
POINT (171.0510639667 -44.7281743833),122026,1782120,44464,"15 Augustine Street, Waimate",15,15,,Augustine Street,Waimate,Waimate District,Augustine Street,"15 Augustine Street, Waimate",Waimate,171.051063967,-44.7281743833
POINT (171.0576392 -44.7280475),122555,3068003,34142,"52 Timaru Road, Waimate",52,52,,Timaru Road,Waimate,Waimate District,Timaru Road,"52 Timaru Road, Waimate",Waimate,171.0576392,-44.728047499999995
POINT (171.10221805 -44.9149420333),122722,1782351,41830,"9 Pyke Street, Glenavy",9,9,,Pyke Street,Glenavy,Waimate District,Pyke Street,"9 Pyke Street, Glenavy",Glenavy,171.10221805,-44.9149420333
POINT (171.1398211667 -44.6310018333),123491,1782293,41392,"28 Meehan Place, Makikihi",28,28,,Meehan Place,Makikihi,Waimate District,Meehan Place,"28 Meehan Place, Makikihi",Makikihi,171.139821167,-44.6310018333
POINT (171.0506454 -44.7331890667),1432414,1782255,32494,"8A Kennedy Crescent, Waimate",8A,8,,Kennedy Crescent,Waimate,Waimate District,Kennedy Crescent,"8A Kennedy Crescent, Waimate",Waimate,171.0506454,-44.7331890667
POINT (171.0503782167 -44.73331945),1432415,1782255,32494,"8D Kennedy Crescent, Waimate",8D,8,,Kennedy Crescent,Waimate,Waimate District,Kennedy Crescent,"8D Kennedy Crescent, Waimate",Waimate,171.050378217,-44.73331945
POINT (171.0512785333 -44.7330560333),1432430,1782255,32494,"11C Kennedy Crescent, Waimate",11C,11,,Kennedy Crescent,Waimate,Waimate District,Kennedy Crescent,"11C Kennedy Crescent, Waimate",Waimate,171.051278533,-44.7330560333
POINT (170.9843050667 -44.6646533),1945961,3062453,42330,"305 Upper Hook Road, Hunter",305,305,,Upper Hook Road,Hunter,Waimate District,Upper Hook Road,"305 Upper Hook Road, Hunter",Hunter,170.984305067,-44.6646533
POINT (171.1017825333 -44.7719941333),2006503,3052729,42573,"3246 Waimate Highway, Waimate",3246,3246,,Waimate Highway,Waimate,Waimate District,Waimate Highway,"3246 Waimate Highway, Waimate",Waimate,171.101782533,-44.7719941333
POINT (170.6573589667 -44.4785572667),947573,1786563,29866,"140 Gormans Road, Cattle Creek",140,140,,Gormans Road,Cattle Creek,Waimate District,Gormans Road,"140 Gormans Road, Cattle Creek",Cattle Creek,170.65735896700002,-44.4785572667
POINT (171.041506 -44.745242),947902,1783510,37141,"23 Settlement Road, Waimate",23,23,,Settlement Road,Waimate,Waimate District,Settlement Road,"23 Settlement Road, Waimate",Waimate,171.041506,-44.745242
POINT (171.0683334333 -44.7271278833),948120,1786585,34920,"25 Bathgates Road, Waimate",25,25,,Bathgates Road,Waimate,Waimate District,Bathgates Road,"25 Bathgates Road, Waimate",Waimate,171.068333433,-44.7271278833
POINT (171.050213 -44.7214),948309,1782333,39044,"61 Painstown Road, Waimate",61,61,,Painstown Road,Waimate,Waimate District,Painstown Road,"61 Painstown Road, Waimate",Waimate,171.05021299999999,-44.7214
