id,address,boolean
5962,"121 Chiltons Road, Swannanoa",Request timed out
5965,"177 White Street, Rangiora",Request timed out
5969,"12 Harrod Place, Rangiora",Request timed out
5980,"8 Holcroft Court, Rangiora",Request timed out
5981,"137 King Street, Rangiora",Request timed out
5985,"9 Palmer Street, Rangiora",Request timed out
5986,"1 King Street, Rangiora",Request timed out
5987,"28 Bridget Lane, Rangiora",Request timed out
6011,"22 Sidey Quay, Kaiapoi",Request timed out
6021,"3 Woodend Road, Woodend",Request timed out
6025,"28 Charles Street, Kaiapoi",Request timed out
6027,"52 Charles Street, Kaiapoi",Request timed out
6028,"8 Charles Street, Kaiapoi",Request timed out
6052,"5 Swindells Road, Waikuku Beach",Request timed out
6071,"134 Bush Road, Oxford",Request timed out
6072,"213 Depot Road, Burnt Hill",Request timed out
6110,"15 Chestnut Place, Rangiora",Request timed out
6113,"103 Mountvista Road, Fernside, Rangiora",Request timed out
6115,"11 Black Street, Kaiapoi",Request timed out
6121,"30 Wellington Street, Ashley",Request timed out
6124,"9 The Esplanade, Pegasus",Request timed out
6147,"10 Watkins Drive, Rangiora",Request timed out
6152,"27 Weka Street, Oxford",Request timed out
6153,"12 Wakeman Way, Kaiapoi",Request timed out
6158,"45A Sneyd Street, Kaiapoi",Request timed out
6167,"16 Pahua Street, Pegasus",Request timed out
6187,"8 Chester Street, Kaiapoi",Request timed out
6188,"11 Chester Street, Kaiapoi",Request timed out
6191,"61 Belmont Avenue, Rangiora",Request timed out
6195,"275 West Belt, Rangiora",Request timed out
6210,"103 Campions Road, Cust",Request timed out
6211,"17 Mara-kai Place, Pegasus",Request timed out
6213,"61 Mapleham Drive, Pegasus",Request timed out
6223,"149 Hodgsons Road, Loburn",Request timed out
6238,"16 Sincock Place, Kaiapoi",Request timed out
6251,"11 Peter Place, Rangiora",Request timed out
6260,"10 Willowby Lane, Rangiora",Request timed out
6266,"351 Wharfedale Road, Glentui",Request timed out
6300,"183 White Street, Rangiora",Request timed out
6308,"11 Wallace Place, Rangiora",Request timed out
6315,"27 Martyn Street, Rangiora",Request timed out
6335,"3 Blakeley Place, Kaiapoi",Request timed out
6344,"18 Charles Street, Kaiapoi",Request timed out
6345,"21 Sims Road, Kaiapoi",Request timed out
6351,"11 Blackwell Crescent, Kaiapoi",Request timed out
6356,"10 Hall Street, Kaiapoi",Request timed out
6381,"22 Pesters Road, Eyrewell Forest",Request timed out
6387,"4 Goodall Lane, Rangiora",Request timed out
6399,"22A Fairweather Crescent, Kaiapoi",Request timed out
6403,"18 Chichester Street, The Pines Beach",Request timed out
6408,"30 MacDonalds Lane, Waikuku",Request timed out
6420,"8 Main North Road, Woodend",Request timed out
6424,"10 Hakatere Road, Pegasus",Request timed out
6442,"58 Mary Ellen Street, Pegasus",Request timed out
6446,"15 Gilchrist Place, Kaiapoi",Request timed out
6448,"3 Montague Place, Kaiapoi",Request timed out
6454,"11 Hassall Street, Rangiora",Request timed out
6460,"10 Winterbourn Street, Kaiapoi",Request timed out
6472,"7 Carmichael Street, Rangiora",Request timed out
6481,"30 Main Street, Oxford",Request timed out
6494,"490 North Eyre Road, Swannanoa",Request timed out
6496,"133 Wards Road, Swannanoa",Request timed out
6500,"794 Tram Road, Ohoka",Request timed out
6506,"27 Milesbrook Close, Rangiora",Request timed out
6508,"33 Rata Street, Rangiora",Request timed out
6512,"12 Wallace Place, Rangiora",Request timed out
6513,"21 Good Street, Rangiora",Request timed out
6515,"278 King Street, Rangiora",Request timed out
6517,"15 Watson Place, Rangiora",Request timed out
6518,"17 Watson Place, Rangiora",Request timed out
6521,"22 William Street, Rangiora",Request timed out
6529,"235 Saltwater Creek Road, Sefton",Request timed out
6537,"65 Greens Road, Tuahiwi",Request timed out
6545,"14 Peraki Street, Kaiapoi",Request timed out
6551,"63 Belcher Street, Kaiapoi",Request timed out
6554,"58 Maguires Road, Sefton",Request timed out
6559,"268 Williams Street, Kaiapoi",Request timed out
6565,"2 Vaughan Street, Sefton",Request timed out
6570,"21 Feldwick Drive, Kaiapoi",Request timed out
6577,"19 Barracks Road, Oxford",Request timed out
6590,"23 Cedar Place, Rangiora",Request timed out
6603,"108 McLeods Road, Sefton",Request timed out
6613,"35A Whitefield Street, Kaiapoi",Request timed out
6630,"24 Harleston Road, Sefton",Request timed out
6633,"16 Chestnut Place, Rangiora",Request timed out
6637,"33 Railway Street, Sefton",Request timed out
6638,"22 Maple Place, Rangiora",Request timed out
6660,"135 Harleston Road, Sefton",Request timed out
6666,"31 Woodend Road, Woodend",Request timed out
6677,"9 Candy Crescent, Kaiapoi",Request timed out
6684,"13 Hancox Street, Kaiapoi",Request timed out
6691,"12A Golding Avenue, Rangiora",Request timed out
6706,"101 Threlkelds Road, Ohoka",Request timed out
6721,"16 Allison Crescent, Kaiapoi",Request timed out
6732,"15 Chimera Street, Pegasus",Request timed out
6740,"62 Railway Road, Rangiora",Request timed out
6742,"116 Boundary Road, Swannanoa",Request timed out
6746,"31 Mapleham Drive, Pegasus",Request timed out
6747,"22 Hakatere Road, Pegasus",Request timed out
6748,"5 Pipi-wai Street, Pegasus",Request timed out
6758,"13 Stonebridge Lane, Oxford",Request timed out
6759,"66 Gressons Road, Waikuku",Request timed out
6762,"18 Whalebone Crescent, Kaiapoi",Request timed out
6797,"61 Main Street, Oxford",Request timed out
6805,"59 Maindonalds Road, West Eyreton",Request timed out
6822,"107 White Street, Rangiora",Request timed out
6824,"2 Windsor Court, Rangiora",Request timed out
6839,"23 Victoria Street, Rangiora",Request timed out
6853,"3 Chapman Place, Kaiapoi",Request timed out
6855,"11 Mathias Place, Kaiapoi",Request timed out
6862,"32 Woodend Road, Woodend",Request timed out
6879,"8 Blackwell Crescent, Kaiapoi",Request timed out
6924,"35 Ashley Gorge Road, Oxford",Request timed out
6927,"18 Church Street, Oxford",Request timed out
6929,"27 Acacia Avenue, Rangiora",Request timed out
6953,"49 Bruces Road, Sefton",Request timed out
6957,"7 Chestnut Place, Rangiora",Request timed out
6958,"12 Chestnut Place, Rangiora",Request timed out
6964,"11 Wairepo Close, Rangiora",Request timed out
6965,"1 Waireka Street, Pegasus",Request timed out
6973,"84 Pegasus Boulevard, Pegasus",Request timed out
6992,"4 Franklin Drive, Rangiora",Request timed out
6995,"11 Hodgkinson Road, Pegasus",Request timed out
6999,"1 Toa Street, Kaiapoi",Request timed out
7015,"4 Blair Place, Kaiapoi",Request timed out
7019,"5 Ballarat Road, Rangiora",Request timed out
7020,"125 Forestry Road, Ashley",Request timed out
7025,"10 Wearing Place, Kaiapoi",Request timed out
7031,"127 Smarts Road, Loburn",Request timed out
7039,"58 Bayliss Drive, Kaiapoi",Request timed out
7051,"21 Copper Beech Road, Woodend",Request timed out
7061,"10 McKee Lane, Kaiapoi",Request timed out
7063,"16 McHughs Road, Swannanoa",Request timed out
7072,"35 Storer Street, Kaiapoi",Request timed out
7073,"5 Norrie Way, Kaiapoi",Request timed out
7074,"36 Carmichael Street, Rangiora",Request timed out
7079,"24 Ashworths Road, View Hill",Request timed out
7088,"9 Tawera Lane, Oxford",Request timed out
7090,"14 Bay Road, Oxford",Request timed out
7093,"59 Main Street, Oxford",Request timed out
7111,"36 Chapel Road, Loburn",Request timed out
7120,"8 Glenbrae Place, Loburn",Request timed out
7124,"134 Cones Road, Loburn",Request timed out
7135,"34 Rata Street, Rangiora",Request timed out
7137,"114 Jacksons Road, Ohoka",Request timed out
7150,"13 Walker Place, Rangiora",Request timed out
7153,"12 Chamberlain Lane, Rangiora",Request timed out
7157,"294 Fernside Road, Rangiora",Request timed out
7164,"54 Ashley Street, Rangiora",Request timed out
7177,"21 Gardiners Road, Clarkville",Request timed out
7183,"103 Bruces Road, Sefton",Request timed out
7195,"59 Gladstone Road, Woodend",Request timed out
7197,"30 Petries Road, Woodend",Request timed out
7211,"319 Mill Road, Ohoka",Request timed out
7213,"15 Medusa Lane, Pegasus",Request timed out
7216,"27 Pakohe Street, Pegasus",Request timed out
7224,"17 Hamlett Drive, Woodend",Request timed out
7233,"1 Kynnersley Street, Kaiapoi",Request timed out
7239,"121 Greens Road, Tuahiwi",Request timed out
7242,"11 Kiln Place, Kaiapoi",Request timed out
7246,"10 Petries Road, Woodend",Request timed out
7248,"23 Hewitts Road, Woodend",Request timed out
7253,"16 Woodglen Drive, Woodend",Request timed out
7254,"13 Main North Road, Woodend",Request timed out
7262,"103 Park Terrace, Waikuku Beach",Request timed out
7263,"133 Park Terrace, Waikuku Beach",Request timed out
7274,"81 Mairaki Road, Fernside, Rangiora",Request timed out
7277,"165 Doubledays Road, Kaiapoi",Request timed out
7283,"32 MacDonalds Lane, Waikuku",Request timed out
7302,"15 Burnt Hill Road, Oxford",Request timed out
7305,"12 Waipara Road, Pegasus",Request timed out
7311,"108 Main Race Road, Eyrewell Forest",Request timed out
7317,"65 Mairangi Lane, Starvation Hill",Request timed out
7321,"668 Depot Road, Burnt Hill",Request timed out
7327,"15 El Alamein Avenue, Rangiora",Request timed out
7328,"44 Blackburn Street, Kaiapoi",Request timed out
7329,"20 Ballarat Road, Rangiora",Request timed out
7331,"10 Tristram Road, Swannanoa",Request timed out
7333,"30 Solander Road, Pegasus",Request timed out
7353,"489 Mairaki Road, Fernside, Rangiora",Request timed out
7358,"555 Loburn Whiterock Road, Loburn",Request timed out
7359,"103 Ohoka Meadows Drive, Ohoka",Request timed out
7364,"153 West Belt, Rangiora",Request timed out
7366,"22 Keldon Avenue, Rangiora",Request timed out
7367,"24 Ashgrove Street, Rangiora",Request timed out
7373,"17 Parkhouse Drive, Rangiora",Request timed out
7386,"95 Church Street, Rangiora",Request timed out
7388,"2 Buss Street, Rangiora",Request timed out
7389,"3 Church Street, Rangiora",Request timed out
7399,"2 Charles Street, Rangiora",Request timed out
7402,"5 Charles Street, Rangiora",Request timed out
7404,"10 Coronation Street, Rangiora",Request timed out
7424,"12C Wales Street, Rangiora",Request timed out
7441,"22 Blair Place, Kaiapoi",Request timed out
7447,"22 Robert Coup Road, Kaiapoi",Request timed out
7451,"21 Cumberland Place, Kaiapoi",Request timed out
7452,"24 Church Bush Road, Tuahiwi",Request timed out
7456,"15 Hewitts Road, Woodend",Request timed out
7476,"11 Bridge Street, Waikuku Beach",Request timed out
7478,"14 Park Terrace, Waikuku Beach",Request timed out
7483,"50 Mapleham Drive, Pegasus",Request timed out
7486,"4 Kenny Lane, Kaiapoi",Request timed out
7492,"762 Browns Road, Swannanoa",Request timed out
7493,"17 Hampstead Close, Rangiora",Request timed out
7494,"122 Mt Grey Road, Loburn",Request timed out
7497,"3 Wooten Place, Kaiapoi",Request timed out
7502,"17 Magnolia Boulevard, Kaiapoi",Request timed out
7504,"303 Williams Street, Kaiapoi",Request timed out
7514,"68 Fuller Street, Kaiapoi",Request timed out
7518,"26 Kensington Avenue, Rangiora",Request timed out
7528,"13 Chestnut Place, Rangiora",Request timed out
7532,"14 Chimera Street, Pegasus",Request timed out
7535,"11 Harakeke Way, Rangiora",Request timed out
7537,"26 Mapleham Drive, Pegasus",Request timed out
7539,"147 Reed Road, Oxford",Request timed out
7541,"10 Te Kohanga Drive, Pegasus",Request timed out
7542,"418 Boundary Road, Loburn",Request timed out
7543,"37 The Esplanade, Pegasus",Request timed out
7561,"347 Marshmans Road, Ashley",Request timed out
7565,"13 Hayfield Terrace, Cust",Request timed out
7574,"1710 Carleton Road, Oxford",Request timed out
7596,"26 Kinley Street, Rangiora",Request timed out
7599,"60 West Belt, Rangiora",Request timed out
7600,"108 Baynons Road, Clarkville",Request timed out
7605,"19 Seddon Street, Rangiora",Request timed out
7606,"19 Durham Street, Rangiora",Request timed out
7615,"17 George Street, Rangiora",Request timed out
7620,"14 Rickton Place, Rangiora",Request timed out
7621,"28 High Street, Rangiora",Request timed out
7626,"17 Southbrook Road, Rangiora",Request timed out
7632,"10 Whitefield Street, Kaiapoi",Request timed out
7633,"4 Matthews Street, Kaiapoi",Request timed out
7634,"5 Robert Coup Road, Kaiapoi",Request timed out
7640,"141 Ohoka Road, Kaiapoi",Request timed out
7654,"16 Campions Road, Cust",Request timed out
7661,"5 Meyer Place, Oxford",Request timed out
7662,"21 Tuhoe Avenue, Kaiapoi",Request timed out
7664,"31 Te Hurunui Drive, Pegasus",Request timed out
7665,"7 Hapua Lane, Pegasus",Request timed out
7666,"46 Te Hurunui Drive, Pegasus",Request timed out
7673,"5 Greenfield Mews, Rangiora",Request timed out
7674,"416 Stonyflat Road, Loburn",Request timed out
7676,"13 Ruru Place, Oxford",Request timed out
7677,"23 Johnson Street, Kaiapoi",Request timed out
7678,"31 Hilton Street, Kaiapoi",Request timed out
7688,"21 Courtenay Drive, Kaiapoi",Request timed out
7690,"34 Courtenay Drive, Kaiapoi",Request timed out
7692,"22 Parsonage Road, Woodend",Request timed out
7693,"18 Petries Road, Woodend",Request timed out
7695,"126 Cass Street, Kaiapoi",Request timed out
7698,"22 Gray Crescent, Kaiapoi",Request timed out
7703,"1 Stalkers Road, Woodend Beach, Woodend",Request timed out
7710,"33 Blackadder Road, Pegasus",Request timed out
7719,"36 Dale Street, Kaiapoi",Request timed out
7727,"151 Woodfields Road, Swannanoa",Request timed out
7731,"35 Maple Place, Rangiora",Request timed out
7735,"119 Swannanoa Road, Fernside, Rangiora",Request timed out
7738,"21 Franklin Drive, Rangiora",Request timed out
7745,"14 Ascot Place, Rangiora",Request timed out
7746,"216 Northbrook Road, Rangiora",Request timed out
7748,"11 Tawhai Drive, Loburn",Request timed out
7758,"7 Brockelbank Drive, Kaiapoi",Request timed out
7761,"8 Tupelo Place, Swannanoa",Request timed out
7768,"53 Main North Road, Woodend",Request timed out
7769,"8 Turvey Street, Pegasus",Request timed out
7770,"2 Awarua Road, Pegasus",Request timed out
7773,"9 Stonebridge Lane, Oxford",Request timed out
7783,"21 Rapley Street, Kaiapoi",Request timed out
7785,"30 Kawari Drive, Pegasus",Request timed out
7795,"11 Katipo Way, Pegasus",Request timed out
7799,"2 Candy Crescent, Kaiapoi",Request timed out
7802,"11 Carmichael Street, Rangiora",Request timed out
7812,"20 Woodside Road, Oxford",Request timed out
7815,"38 Park Avenue, Oxford",Request timed out
7824,"825 Terrace Road, Cust",Request timed out
7839,"61 Mandalea Road, Ohoka",Request timed out
7847,"31 Rossiters Road, Loburn",Request timed out
7850,"109 River Road, Rangiora",Request timed out
7852,"15 Windsor Court, Rangiora",Request timed out
7854,"3 Kinley Street, Rangiora",Request timed out
7858,"51 Ashley Street, Rangiora",Request timed out
7862,"15 Parkhouse Drive, Rangiora",Request timed out
7864,"52 Church Street, Rangiora",Request timed out
7866,"10 Rickton Place, Rangiora",Request timed out
7867,"16 Bridget Lane, Rangiora",Request timed out
7870,"96 High Street, Rangiora",Request timed out
7872,"11 Station Road, Rangiora",Request timed out
7874,"19 Golf Links Road, Rangiora",Request timed out
7883,"7 Camleigh Close, Kaiapoi",Request timed out
7885,"21 Fairweather Crescent, Kaiapoi",Request timed out
7886,"9 Williams Street, Kaiapoi",Request timed out
7900,"27 Courtenay Drive, Kaiapoi",Request timed out
7901,"96 Hilton Street, Kaiapoi",Request timed out
7902,"11 Chichester Street, The Pines Beach",Request timed out
7921,"22 Hampton Drive, Swannanoa",Request timed out
7923,"156 Loburn Kowai Road, Loburn",Request timed out
7924,"3 Donald Lane, Kaiapoi",Request timed out
7926,"11 Johnson Street, Kaiapoi",Request timed out
7927,"2 Woodglen Drive, Woodend",Request timed out
7930,"21 Kalmia Place, Kaiapoi",Request timed out
7933,"16 Askeaton Drive, Kaiapoi",Request timed out
7942,"8 Cassino Street, Rangiora",Request timed out
7944,"22 Giles Road, Clarkville",Request timed out
7945,"42 MacDonalds Lane, Waikuku",Request timed out
7952,"26 Good Street, Rangiora",Request timed out
7955,"128 Winter Road, Swannanoa",Request timed out
7956,"4 Ansel Place, Kaiapoi",Request timed out
7961,"16 Belmont Avenue, Rangiora",Request timed out
