id,add,statue
145808,"28 Te Whenu Crescent, Marshland, Christchurch:",Request time out
145820,"75 Te Korari Street, Marshland, Christchurch:",Request time out
145835,"12 Commerce Crescent, Islington, Christchurch:",Request time out
145836,"14 Commerce Crescent, Islington, Christchurch:",Request time out
145838,"10 Hawkshead Way, Westmorland, Christchurch:",Request time out
145850,"34 Ron Guthrey Road, Avonhead, Christchurch:",Request time out
145912,"1/182 Ensors Road, Waltham, Christchurch:",Request time out
145938,"2/547 Worcester Street, Linwood, Christchurch:",Request time out
145959,"20 Lambies Street, Marshland, Christchurch:",Request time out
145968,"12 Merino Street, Marshland, Christchurch:",Request time out
145974,"43A Norwich Street, Linwood, Christchurch:",Request time out
145984,"14 Henrietta Street, Marshland, Christchurch:",Request time out
145998,"100 School Road, Yaldhurst, Christchurch:",Request time out
146001,"677 Pound Road, Yaldhurst, Christchurch",Request timed out
146004,"11 Mortlake Street, Islington, Christchurch",Request timed out
146005,"165A Foremans Road, Islington, Christchurch",Request timed out
146038,"27 Tower Street, Hornby, Christchurch",Request timed out
146101,"11 Boyne Avenue, Northcote, Christchurch",Request timed out
146110,"30A Aorangi Road, Bryndwr, Christchurch",Request timed out
146119,"57 Wairakei Road, Bryndwr, Christchurch",Request timed out
146151,"28 Wairarapa Terrace, Merivale, Christchurch",Request timed out
146185,"17C Sherborne Street, St Albans, Christchurch",Request timed out
146206,"22 Grafton Street, Waltham, Christchurch",Request timed out
146207,"24 Grafton Street, Waltham, Christchurch",Request timed out
146212,"77 Mathesons Road, Phillipstown, Christchurch",Request timed out
146225,"19 Ramahana Road, Huntsbury, Christchurch",Request timed out
146231,"10 McBratneys Road, Dallington, Christchurch",Request timed out
146242,"65 Gayhurst Road, Dallington, Christchurch",Request timed out
146249,"424 Ferry Road, Woolston, Christchurch",Request timed out
146265,"55 Wyon Street, Linwood, Christchurch",Request timed out
146266,"413 Linwood Avenue, Bromley, Christchurch",Request timed out
146267,"41 Arran Crescent, Woolston, Christchurch",Request timed out
146283,"1/676 Ferry Road, Woolston, Christchurch",Request timed out
146285,"10 Chapmans Road, Hillsborough, Christchurch",Request timed out
146308,"24 Queenspark Drive, Parklands, Christchurch",Request timed out
146328,"86 Lonsdale Street, New Brighton, Christchurch",Request timed out
146332,"150 Shaw Avenue, New Brighton, Christchurch",Request timed out
146354,"3 Westall Lane, Avonhead, Christchurch",Request timed out
146360,"41 Hussey Road, Harewood, Christchurch",Request timed out
146361,"562 Bower Avenue, Parklands, Christchurch",Request timed out
146373,"2 Dalziel Place, Woolston, Christchurch",Request timed out
146384,"4 Saracen Avenue, Northwood, Christchurch",Request timed out
146412,"24 Horseshoe Lake Road, Shirley, Christchurch",Request timed out
146415,"11 Te Puna Ora Place, Shirley, Christchurch",Request timed out
146416,"559C Worcester Street, Linwood, Christchurch",Request timed out
146417,"2/35 Avonhead Road, Avonhead, Christchurch",Request timed out
146418,"11A Vicki Street, Sockburn, Christchurch",Request timed out
146419,"312 Kennedys Bush Road, Kennedys Bush, Christchurch",Request timed out
146436,"24 Waterstock Way, Parklands, Christchurch",Request timed out
146437,"3/2 Goulding Avenue, Hornby, Christchurch",Request timed out
146438,"10/2 Goulding Avenue, Hornby, Christchurch",Request timed out
146446,"88A Riccarton Road, Riccarton, Christchurch",Request timed out
146468,"15 George Bellew Road, Yaldhurst, Christchurch",Request timed out
146469,"10 Amelia Place, Wigram, Christchurch",Request timed out
146476,"1 Dow Square, Wigram, Christchurch",Request timed out
146481,"8 Dove Grove, Westmorland, Christchurch",Request timed out
146491,"290 Kennedys Bush Road, Kennedys Bush, Christchurch",Request timed out
146515,"4/32 Ranfurly Street, St Albans, Christchurch",Request timed out
146520,"2/4 Bromley Road, Bromley, Christchurch",Request timed out
146521,"57B Wairakei Road, Bryndwr, Christchurch",Request timed out
146522,"5/31 Bellvue Avenue, Papanui, Christchurch",Request timed out
146523,"2/35 Camden Street, Redwood, Christchurch",Request timed out
146543,"3/16 Lindsay Street, St Albans, Christchurch",Request timed out
146574,"Flat 1, 25 Garden Road, Merivale, Christchurch",Request timed out
146575,"50 Alexandrina Street, Marshland, Christchurch",Request timed out
146590,"38 Bicknor Street, Templeton, Christchurch",Request timed out
146596,"125 Foremans Road, Islington, Christchurch",Request timed out
146624,"21 Woodstock Place, Russley, Christchurch",Request timed out
146659,"18 Montana Avenue, Ilam, Christchurch",Request timed out
146683,"73 Idris Road, Fendalton, Christchurch",Request timed out
146684,"1/74 Jeffreys Road, Fendalton, Christchurch",Request timed out
146693,"17 Rata Street, Riccarton, Christchurch",Request timed out
146729,"18 Canberra Place, Redwood, Christchurch",Request timed out
146733,"15 Norrie Street, Redwood, Christchurch",Request timed out
146749,"12 Autumn Place, Mairehau, Christchurch",Request timed out
146791,"12 Hercules Street, Shirley, Christchurch",Request timed out
146804,"29 Rapaki Road, Hillsborough, Christchurch",Request timed out
146806,"88 Lower Styx Road, Bottle Lake, Christchurch",Request timed out
146811,"113 Gayhurst Road, Dallington, Christchurch",Request timed out
146818,"530 Worcester Street, Linwood, Christchurch",Request timed out
146830,"24 Hopkins Street, Woolston, Christchurch",Request timed out
146833,"43 Dampier Street, Woolston, Christchurch",Request timed out
146867,"87 Rutherford Street, Woolston, Christchurch",Request timed out
146877,"11 Glenbyre Place, Bromley, Christchurch",Request timed out
146924,"109 Bridle Path Road, Heathcote Valley, Christchurch",Request timed out
146931,"31 Tedder Avenue, North New Brighton, Christchurch",Request timed out
146974,"17 Godley Drive, Scarborough, Christchurch",Request timed out
146976,"20 Highview Lane, Scarborough, Christchurch",Request timed out
146979,"4 Highview Lane, Scarborough, Christchurch",Request timed out
146983,"24A Chesterfield Mews, Russley, Christchurch",Request timed out
146989,"56 Mounter Avenue, Northwood, Christchurch",Request timed out
147008,"16 Cooks Lane, Heathcote Valley, Christchurch",Request timed out
147010,"360 Miners Road, McLeans Island, Christchurch",Request timed out
147054,"491 Papanui Road, Papanui, Christchurch",Request timed out
147108,"34 Horotane Valley Road, Heathcote Valley, Christchurch",Request timed out
147120,"5 Whitau Place, Marshland, Christchurch",Request timed out
147125,"18 Te Rito Street, Marshland, Christchurch",Request timed out
147140,"43 Te Whenu Crescent, Marshland, Christchurch",Request timed out
147158,"1 Te Rau A Kaka Street, Marshland, Christchurch",Request timed out
147194,"10 Weruweru Street, Marshland, Christchurch",Request timed out
147277,"33 Makawe Roa Street, Marshland, Christchurch",Request timed out
147302,"3/136 Linwood Avenue, Linwood, Christchurch",Request timed out
147310,"25 Te Rito Street, Marshland, Christchurch",Request timed out
147358,"11 Brixton Street, Islington, Christchurch",Request timed out
147374,"9 Coronado Place, Broomfield, Christchurch",Request timed out
147388,"50 Buchanans Road, Hei Hei, Christchurch",Request timed out
147422,"83 Wales Street, Halswell, Christchurch",Request timed out
147424,"35 Leo Street, Bishopdale, Christchurch",Request timed out
147437,"319 Wairakei Road, Burnside, Christchurch",Request timed out
147472,"130 Hussey Road, Northwood, Christchurch",Request timed out
147495,"21 Taylors Avenue, Bryndwr, Christchurch",Request timed out
147507,"15 Heathfield Avenue, Fendalton, Christchurch",Request timed out
147516,"15 Rata Street, Riccarton, Christchurch",Request timed out
147526,"11 Canberra Place, Redwood, Christchurch",Request timed out
147543,"28A Brockworth Place, Riccarton, Christchurch",Request timed out
147548,"7 Baltic Place, Northwood, Christchurch",Request timed out
147554,"14 Langham Place, Redwood, Christchurch",Request timed out
147585,"11 Hope Street, Shirley, Christchurch",Request timed out
147603,"19 Raycroft Street, Waltham, Christchurch",Request timed out
147606,"31 Raycroft Street, Waltham, Christchurch",Request timed out
147610,"70 Laurence Street, Waltham, Christchurch",Request timed out
147615,"15 Ramahana Road, Huntsbury, Christchurch",Request timed out
147620,"194 Kainga Road, Kainga, Christchurch",Request timed out
147645,"100 Randolph Street, Woolston, Christchurch",Request timed out
147662,"113 Buckleys Road, Linwood, Christchurch",Request timed out
147672,"5 Maronan Street, Woolston, Christchurch",Request timed out
147677,"13 Daytona Place, Parklands, Christchurch",Request timed out
147682,"11 Raupo Street, Bromley, Christchurch",Request timed out
147691,"51 Broadhaven Avenue, Parklands, Christchurch",Request timed out
147692,"57 Broadhaven Avenue, Parklands, Christchurch",Request timed out
147704,"95 Waratah Street, Avondale, Christchurch",Request timed out
147705,"16 Colac Street, Avondale, Christchurch",Request timed out
147714,"77 Port Hills Road, Heathcote Valley, Christchurch",Request timed out
147716,"11 Monterey Place, Parklands, Christchurch",Request timed out
147775,"11 Beachville Road, Redcliffs, Christchurch",Request timed out
147779,"20 Celia Street, Redcliffs, Christchurch",Request timed out
147780,"30 Moncks Spur Road, Redcliffs, Christchurch",Request timed out
147798,"10 Challenger Lane, Redcliffs, Christchurch",Request timed out
147836,"9 Glen Oaks Drive, Northwood, Christchurch",Request timed out
147841,"15 Henley Green, Northwood, Christchurch",Request timed out
147853,"258C Greers Road, Bryndwr, Christchurch",Request timed out
147863,"28 Rock Hill Drive, Kennedys Bush, Christchurch",Request timed out
147869,"24 Lonsdale Street, New Brighton, Christchurch",Request timed out
147870,"10 Henley Green, Northwood, Christchurch",Request timed out
147871,"16 Henley Green, Northwood, Christchurch",Request timed out
147882,"15 Broughs Road, Harewood, Christchurch",Request timed out
147892,"10 Fintan Mews, Aidanfield, Christchurch",Request timed out
147899,"17 Moule Street, Addington, Christchurch",Request timed out
147913,"23 Te Kereme Street, Marshland, Christchurch",Request timed out
147925,"17 Hineaari Street, Marshland, Christchurch",Request timed out
147929,"31 Raranga Street, Marshland, Christchurch",Request timed out
147930,"85 Metehau Street, Marshland, Christchurch",Request timed out
147953,"15 Caldberg Close, Westmorland, Christchurch",Request timed out
147959,"158 Metehau Street, Marshland, Christchurch",Request timed out
148001,"5/67 Norwich Street, Linwood, Christchurch",Request timed out
148043,"2/10 Allard Street, Edgeware, Christchurch",Request timed out
148044,"2/193A Wairakei Road, Bryndwr, Christchurch",Request timed out
148125,"1/52 Hei Hei Road, Hei Hei, Christchurch",Request timed out
148143,"9 Chesterfield Mews, Russley, Christchurch",Request timed out
148155,"262 Yaldhurst Road, Avonhead, Christchurch",Request timed out
148214,"11 La Perouse Place, Northcote, Christchurch",Request timed out
148239,"41 Wroxton Terrace, Merivale, Christchurch",Request timed out
148273,"31 Mandeville Street, Riccarton, Christchurch",Request timed out
148283,"23 Norrie Street, Redwood, Christchurch",Request timed out
148303,"109 Shalamar Drive, Cashmere, Christchurch",Request timed out
148304,"106 Philpotts Road, Mairehau, Christchurch",Request timed out
148305,"116 Philpotts Road, Mairehau, Christchurch",Request timed out
148318,"20 Harry Ell Drive, Cashmere, Christchurch",Request timed out
148326,"5 Champion Street, Edgeware, Christchurch",Request timed out
148353,"93 Barbour Street, Waltham, Christchurch",Request timed out
148354,"139 Ensors Road, Waltham, Christchurch",Request timed out
148371,"63C New Brighton Road, Burwood, Christchurch",Request timed out
148386,"28 Hopkins Street, Woolston, Christchurch",Request timed out
148395,"45 Lake Terrace Road, Burwood, Christchurch",Request timed out
148396,"33 Landy Street, Dallington, Christchurch",Request timed out
148416,"79 Avoca Valley Road, Heathcote Valley, Christchurch",Request timed out
148446,"351 Pages Road, Aranui, Christchurch",Request timed out
148447,"385 Pages Road, Aranui, Christchurch",Request timed out
148448,"6 Courtfield Close, Parklands, Christchurch",Request timed out
148457,"276 Travis Road, New Brighton, Christchurch",Request timed out
148465,"23 Guernsey Street, Aranui, Christchurch",Request timed out
148466,"4 Carteret Place, Aranui, Christchurch",Request timed out
148467,"5 Carteret Place, Aranui, Christchurch",Request timed out
148488,"247 Major Hornbrook Road, Mount Pleasant, Christchurch",Request timed out
148489,"24 Drayton Drive, Mount Pleasant, Christchurch",Request timed out
148494,"56 Belleview Terrace, Mount Pleasant, Christchurch",Request timed out
148498,"20 Rawhiti Avenue, New Brighton, Christchurch",Request timed out
148507,"8 Ball Lane, Redcliffs, Christchurch",Request timed out
148521,"12 Bridle Path Road, Heathcote Valley, Christchurch",Request timed out
148528,"20 Logistics Drive, Harewood, Christchurch",Request timed out
148534,"82 Atlantis Street, New Brighton, Christchurch",Request timed out
