,address,boolean
3961,"110 Roydvale Avenue, Burnside, Christchurch",Request timed out
3964,"20 Stretton Street, Bishopdale, Christchurch",Request timed out
3965,"58 Wayside Avenue, Burnside, Christchurch",Request timed out
3966,"11 Hampton Place, Burnside, Christchurch",Request timed out
3967,"22 Stackhouse Avenue, Bishopdale, Christchurch",Request timed out
3968,"23 Waiwetu Street, Fendalton, Christchurch",Request timed out
3969,"45 Condell Avenue, Papanui, Christchurch",Request timed out
3970,"25 Marylands Place, Middleton, Christchurch",Request timed out
3973,"21 Mary Street, Papanui, Christchurch",Request timed out
3974,"10 Kenilworth Street, Addington, Christchurch",Request timed out
3976,"11 Rawlings Lane, Somerfield, Christchurch",Request timed out
3977,"154 Lyttelton Street, Spreydon, Christchurch",Request timed out
3979,"12 Coronation Street, Spreydon, Christchurch",Request timed out
3980,"17 Redruth Avenue, Spreydon, Christchurch",Request timed out
3987,"32 Hastings Street West, Sydenham, Christchurch",Request timed out
3988,"10 Concord Place, Burwood, Christchurch",Request timed out
3991,"101B/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
3993,"15 Mahars Road, Mairehau, Christchurch",Request timed out
3995,"20 Hastings Street West, Sydenham, Christchurch",Request timed out
3996,"32 Warden Street, Richmond, Christchurch",Request timed out
3997,"17 Major Aitken Drive, Huntsbury, Christchurch",Request timed out
3998,"64 Major Aitken Drive, Huntsbury, Christchurch",Request timed out
3999,"10 Manatu Lane, Waltham, Christchurch",Request timed out
4000,"39 MacKenzie Avenue, Woolston, Christchurch",Request timed out
4030,"9 Dalton Place, Burnside, Christchurch",Request timed out
4046,"28 Hollyford Avenue, Bryndwr, Christchurch",Request timed out
4058,"23 Christian Street, Bryndwr, Christchurch",Request timed out
4060,"77 Harris Crescent, Papanui, Christchurch",Request timed out
4085,"2 Maldon Street, Sydenham, Christchurch",Request timed out
4086,"47 Gasson Street, Sydenham, Christchurch",Request timed out
4100,"29 Maunsell Street, Woolston, Christchurch",Request timed out
4102,"18 St Keverne Close, Burwood, Christchurch",Request timed out
4103,"109BBC Worcester Street, Christchurch Central, Christchurch",Request timed out
4104,"2AC/109 Worcester Street, Christchurch Central, Christchurch",Request timed out
4119,"24 Mary McLean Place, Hillsborough, Christchurch",Request timed out
4122,"503B/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4125,"13 Waitohi Street, Hornby, Christchurch",Request timed out
4126,"21 Denise Crescent, Hornby, Christchurch",Request timed out
4144,"24 Mackworth Street, Woolston, Christchurch",Request timed out
4148,"12 Lomond Place, Woolston, Christchurch",Request timed out
4155,"30/1 Lady Isaac Way, Mairehau, Christchurch",Request timed out
4157,"14 Radbrook Street, Avonhead, Christchurch",Request timed out
4176,"16 Saffron Street, Bryndwr, Christchurch",Request timed out
4179,"8 Blanch Street, Papanui, Christchurch",Request timed out
4180,"12 Newland Street, Hoon Hay, Christchurch",Request timed out
4182,"31 Mathers Road, Hoon Hay, Christchurch",Request timed out
4186,"10 Winsor Crescent, Spreydon, Christchurch",Request timed out
4189,"14 Beeston Place, Redwood, Christchurch",Request timed out
4190,"17 Tomes Road, St Albans, Christchurch",Request timed out
4192,"51 Hawkesbury Avenue, St Albans, Christchurch",Request timed out
4193,"68 Briggs Road, Mairehau, Christchurch",Request timed out
4198,"11 Wildwood Avenue, Wainoni, Christchurch",Request timed out
4203,"121 Sumnervale Drive, Sumner, Christchurch",Request timed out
4204,"10 St Remy Lane, Redcliffs, Christchurch",Request timed out
4207,"10 Roderick Alleyn Lane, Papanui, Christchurch",Request timed out
4210,"26 Kingsbridge Drive, Burwood, Christchurch",Request timed out
4213,"26 Winters Road, Redwood, Christchurch",Request timed out
4216,"11 Seaward View, Brooklands, Christchurch",Request timed out
4217,"19/1 Lady Isaac Way, Mairehau, Christchurch",Request timed out
4218,"10 Glenora Place, Hornby, Christchurch",Request timed out
4235,"24 Mayfair Street, Riccarton, Christchurch",Request timed out
4237,"14 Mavin Road, Hoon Hay, Christchurch",Request timed out
4242,"10 Conway Street, Somerfield, Christchurch",Request timed out
4246,"25 Manhire Street, Spreydon, Christchurch",Request timed out
4251,"14 Martin Avenue, Beckenham, Christchurch",Request timed out
4252,"19 Martin Avenue, Beckenham, Christchurch",Request timed out
4256,"18 Barclay Place, Burwood, Christchurch",Request timed out
4259,"11 Carlsen Street, Burwood, Christchurch",Request timed out
4260,"26 Kingsford Street, Burwood, Christchurch",Request timed out
4267,"15 Brooker Avenue, Burwood, Christchurch",Request timed out
4277,"110 Brighton Mall, New Brighton, Christchurch",Request timed out
4278,"14 Mahuri Street, Parklands, Christchurch",Request timed out
4280,"24 Wakatu Avenue, Moncks Bay, Christchurch",Request timed out
4282,"12 Loftus Street, Papanui, Christchurch",Request timed out
4290,"18 Strathcarron Place, Broomfield, Christchurch",Request timed out
4295,"66/95 Wairakei Road, Bryndwr, Christchurch",Request timed out
4298,"28/336 Lincoln Road, Addington, Christchurch",Request timed out
4299,"117 Worcester Street, Christchurch Central, Christchurch",Request timed out
4307,"17 Staveley Street, Avonhead, Christchurch",Request timed out
4308,"32 Staveley Street, Avonhead, Christchurch",Request timed out
4309,"28 Hare Street, Ilam, Christchurch",Request timed out
4310,"11 Seagrave Place, Ilam, Christchurch",Request timed out
4311,"16 Wentworth Street, Ilam, Christchurch",Request timed out
4315,"10 Chateau Drive, Burnside, Christchurch",Request timed out
4316,"15 Haslett Place, Upper Riccarton, Christchurch",Request timed out
4317,"19 Bidwell Place, Hillmorton, Christchurch",Request timed out
4318,"15 Brookside Terrace, Bryndwr, Christchurch",Request timed out
4320,"69 Wainui Street, Riccarton, Christchurch",Request timed out
4321,"10 Northcroft Street, Hoon Hay, Christchurch",Request timed out
4322,"15 Bryndwr Road, Fendalton, Christchurch",Request timed out
4323,"30 Marion Street, Hoon Hay, Christchurch",Request timed out
4324,"23 Marion Street, Hoon Hay, Christchurch",Request timed out
4325,"38 Highcrest Heights, Westmorland, Christchurch",Request timed out
4326,"12 Royleen Street, Casebrook, Christchurch",Request timed out
4328,"29 Harker Street, Spreydon, Christchurch",Request timed out
4334,"45 Rose Street, Somerfield, Christchurch",Request timed out
4335,"22 Gosset Street, St Albans, Christchurch",Request timed out
4336,"31 Beveridge Street, Christchurch Central, Christchurch",Request timed out
4340,"14 Sandwich Road, Beckenham, Christchurch",Request timed out
4341,"14 Malcolm Avenue, Cashmere, Christchurch",Request timed out
4343,"18 St Martins Road, Saint Martins, Christchurch",Request timed out
4349,"10 Haig Place, Woolston, Christchurch",Request timed out
4352,"15 Compton Street, Woolston, Christchurch",Request timed out
4354,"14 Rowan Avenue, Aranui, Christchurch",Request timed out
4358,"2AF/109 Worcester Street, Christchurch Central, Christchurch",Request timed out
4360,"12 Palm Drive, Shirley, Christchurch",Request timed out
4365,"18 Helmsdale Street, Burwood, Christchurch",Request timed out
4368,"8 Blake Street, New Brighton, Christchurch",Request timed out
4373,"135 Blenheim Road, Riccarton, Christchurch",Request timed out
4374,"18 St Josephs Court, Sydenham, Christchurch",Request timed out
4377,"15 Hartford Street, Burnside, Christchurch",Request timed out
4378,"28 Glencoe Street, Burnside, Christchurch",Request timed out
4379,"11 Kingrove Street, Bishopdale, Christchurch",Request timed out
4380,"11 Coldstream Court, Ilam, Christchurch",Request timed out
4381,"23 Maidstone Road, Ilam, Christchurch",Request timed out
4382,"17 Sapphire Street, Casebrook, Christchurch",Request timed out
4384,"336 Ilam Road, Bryndwr, Christchurch",Request timed out
4386,"18 Hamilton Avenue, Ilam, Christchurch",Request timed out
4388,"17 Weir Place, Hoon Hay, Christchurch",Request timed out
4394,"160 Dyers Pass Road, Cashmere, Christchurch",Request timed out
4399,"6 Lulworth Lane, Westmorland, Christchurch",Request timed out
4400,"33 Martin Avenue, Beckenham, Christchurch",Request timed out
4401,"113A Worcester Street, Christchurch Central, Christchurch",Request timed out
4402,"19 Maurice Stanton Place, Shirley, Christchurch",Request timed out
4404,"19 Manor Place, Bryndwr, Christchurch",Request timed out
4405,"10 Stirling Street, Merivale, Christchurch",Request timed out
4406,"109BO Worcester Street, Christchurch Central, Christchurch",Request timed out
4409,"18 Carradale Avenue, Broomfield, Christchurch",Request timed out
4412,"12 Parade Court, Addington, Christchurch",Request timed out
4414,"14 Hannah Place, Redwood, Christchurch",Request timed out
4415,"19 Hackthorne Road, Cashmere, Christchurch",Request timed out
4416,"109BJ Worcester Street, Christchurch Central, Christchurch",Request timed out
4417,"109BAY Worcester Street, Christchurch Central, Christchurch",Request timed out
4418,"109BG Worcester Street, Christchurch Central, Christchurch",Request timed out
4419,"2/8 Cascade Place, Sumner, Christchurch",Request timed out
4420,"22/336 Lincoln Road, Addington, Christchurch",Request timed out
4421,"18 Caudron Road, Wigram, Christchurch",Request timed out
4423,"14 Hansons Lane, Upper Riccarton, Christchurch",Request timed out
4427,"41 Harrow Street, Phillipstown, Christchurch",Request timed out
4428,"402/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4429,"62A/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4430,"1 Dalweny Lane, Cracroft, Christchurch",Request timed out
4433,"394D Gloucester Street, Linwood, Christchurch",Request timed out
4435,"109BS Worcester Street, Christchurch Central, Christchurch",Request timed out
4436,"37 Bevington Street, Avonhead, Christchurch",Request timed out
4438,"19 Manuel Place, Bishopdale, Christchurch",Request timed out
4439,"19 MacAulay Street, Addington, Christchurch",Request timed out
4440,"16 Martin Avenue, Beckenham, Christchurch",Request timed out
4441,"28 MacDonalds Road, Belfast, Christchurch",Request timed out
4442,"12 Hilldale Place, Hillsborough, Christchurch",Request timed out
4444,"16 Mahuri Street, Parklands, Christchurch",Request timed out
4446,"16 Mary Street, Papanui, Christchurch",Request timed out
4447,"10 Hargest Crescent, Sydenham, Christchurch",Request timed out
4448,"45A Wrights Road, Addington, Christchurch",Request timed out
4449,"101 St Andrews Square, Strowan, Christchurch",Request timed out
4452,"109BAH Worcester Street, Christchurch Central, Christchurch",Request timed out
4454,"26 Winton Street, St Albans, Christchurch",Request timed out
4455,"121 Wordsworth Street, Sydenham, Christchurch",Request timed out
4457,"21 Hargood Street, Woolston, Christchurch",Request timed out
4460,"9 Pensacola Crescent, Broomfield, Christchurch",Request timed out
4461,"7/336 Lincoln Road, Addington, Christchurch",Request timed out
4462,"300B/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4463,"15 Parkstone Avenue, Ilam, Christchurch",Request timed out
4464,"15 Pasadena Place, Harewood, Christchurch",Request timed out
4466,"32 Chepstow Avenue, Fendalton, Christchurch",Request timed out
4467,"35 Cavendish Road, Casebrook, Christchurch",Request timed out
4468,"12 Fairview Street, Somerfield, Christchurch",Request timed out
4469,"226 Burwood Road, Burwood, Christchurch",Request timed out
4470,"32 Compton Street, Woolston, Christchurch",Request timed out
4471,"11 Briarmont Street, Avondale, Christchurch",Request timed out
4472,"23 Marwick Place, Redwood, Christchurch",Request timed out
4473,"23 Matangi Street, Hei Hei, Christchurch",Request timed out
4474,"12 Fairmile Place, Russley, Christchurch",Request timed out
4475,"17 Woodbank Street, Somerfield, Christchurch",Request timed out
4476,"9 Forbes Street, Sydenham, Christchurch",Request timed out
4477,"114 Hawford Road, Opawa, Christchurch",Request timed out
4478,"34 Greenhaven Drive, Burwood, Christchurch",Request timed out
4479,"35 Carlsen Street, Burwood, Christchurch",Request timed out
4480,"12 Hay Street, Bromley, Christchurch",Request timed out
4481,"31 Cognac Drive, Yaldhurst, Christchurch",Request timed out
4482,"35 Coppinger Terrace, Aidanfield, Christchurch",Request timed out
4484,"6 Penny Lane, Hoon Hay, Christchurch",Request timed out
4485,"24 Glenora Place, Hornby, Christchurch",Request timed out
4486,"28 Marquess Avenue, Halswell, Christchurch",Request timed out
4487,"29 Marquess Avenue, Halswell, Christchurch",Request timed out
4490,"23 Woodville Street, Edgeware, Christchurch",Request timed out
4494,"32 Manhire Street, Spreydon, Christchurch",Request timed out
4496,"14 Kintyre Drive, Broomfield, Christchurch",Request timed out
4497,"42 Chedworth Avenue, Bishopdale, Christchurch",Request timed out
4500,"403B/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4501,"109BAF Worcester Street, Christchurch Central, Christchurch",Request timed out
4505,"289 Ashgrove Terrace, Somerfield, Christchurch",Request timed out
4506,"18 Takahe Drive, Cashmere, Christchurch",Request timed out
4507,"15 Bunyan Street, Waltham, Christchurch",Request timed out
4510,"24 Compton Street, Woolston, Christchurch",Request timed out
4511,"14 Tern Street, Southshore, Christchurch",Request timed out
4513,"22 Manurere Street, Hei Hei, Christchurch",Request timed out
4517,"11 Braco Place, Burnside, Christchurch",Request timed out
4519,"211 Ilam Road, Ilam, Christchurch",Request timed out
4520,"18 Chedworth Avenue, Bishopdale, Christchurch",Request timed out
4521,"30 Hollyford Avenue, Bryndwr, Christchurch",Request timed out
4522,"11 Marion Street, Hoon Hay, Christchurch",Request timed out
4525,"11 MacMillan Avenue, Cashmere, Christchurch",Request timed out
4526,"11 Marshland Road, Shirley, Christchurch",Request timed out
4532,"11 Bridge Street, New Brighton, Christchurch",Request timed out
4533,"30D Lyndon Street, Riccarton, Christchurch",Request timed out
4534,"55 Rowan Avenue, Aranui, Christchurch",Request timed out
4536,"22 Taupata Street, Redcliffs, Christchurch",Request timed out
4544,"101 Studholme Street, Somerfield, Christchurch",Request timed out
4549,"30B/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
4550,"10F Sefton Street, Belfast, Christchurch",Request timed out
4555,"24 Devon Street, Sydenham, Christchurch",Request timed out
4556,"15 Wilding Street, Saint Martins, Christchurch",Request timed out
4558,"15 Manning Place, Woolston, Christchurch",Request timed out
4559,"15 Alport Place, Woolston, Christchurch",Request timed out
4561,"3/336 Lincoln Road, Addington, Christchurch",Request timed out
4562,"38 Marshall Street, Woolston, Christchurch",Request timed out
4563,"10 Marcella Gardens, Aidanfield, Christchurch",Request timed out
